"Date Updated","Time","Date","URL","MarketName","Bookmaker","moneyline_home","moneyline_away","moneyline_draw"
"2021-10-16T10:34:47Z","11:35:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T10:34:49Z","11:35:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.34","5.4"
"2021-10-16T10:34:45Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:34:50Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.25","1.32","5.25"
"2021-10-16T10:34:47Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T10:34:50Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.3","1.32","5.25"
"2021-10-16T10:34:48Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.25","5.0"
"2021-10-16T10:34:47Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T10:34:51Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.31","5.2"
"2021-10-16T10:34:50Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.31","5.75"
"2021-10-16T10:34:47Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.8"
"2021-10-16T10:34:48Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.83","1.34","5.48"
"2021-10-16T10:34:49Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T10:34:47Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.5","1.29","4.75"
"2021-10-16T10:34:47Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.5","1.29","4.75"
"2021-10-16T10:34:50Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T10:34:52Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.0","1.3","5.0"
"2021-10-16T10:34:45Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T10:34:51Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T10:34:51Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T10:34:52Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T10:34:50Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","4.75"
"2021-10-16T10:34:44Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","8.5","1.3","5.0"
"2021-10-16T10:34:48Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.5","1.27","5.3"
"2021-10-16T10:34:50Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","11.37","1.27","5.47"
"2021-10-16T10:35:13Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","10.0","1.35","5.7"
"2021-10-16T10:34:51Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T10:34:47Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.5","1.25","5.25"
"2021-10-16T10:34:49Z","11:36:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.34","5.4"
"2021-10-16T10:36:35Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:36:40Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.25","1.32","5.25"
"2021-10-16T10:36:37Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T10:36:40Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.3","1.32","5.25"
"2021-10-16T10:36:37Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.25","5.0"
"2021-10-16T10:36:37Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T10:36:42Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.31","5.2"
"2021-10-16T10:36:40Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.31","5.75"
"2021-10-16T10:34:47Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.8"
"2021-10-16T10:36:38Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.83","1.34","5.48"
"2021-10-16T10:36:40Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T10:36:37Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.5","1.3","4.6"
"2021-10-16T10:36:37Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.5","1.3","4.6"
"2021-10-16T10:36:39Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T10:36:42Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.0","1.33","4.8"
"2021-10-16T10:36:35Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T10:36:41Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T10:36:41Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T10:36:42Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T10:36:41Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","4.75"
"2021-10-16T10:36:33Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","8.5","1.3","5.0"
"2021-10-16T10:36:38Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.5","1.27","5.3"
"2021-10-16T10:36:40Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","11.37","1.27","5.47"
"2021-10-16T10:36:34Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","10.0","1.36","5.7"
"2021-10-16T10:36:40Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T10:36:39Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.0","1.25","5.25"
"2021-10-16T10:36:39Z","11:37:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.35","5.4"
"2021-10-16T10:38:24Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:38:27Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.25","1.32","5.25"
"2021-10-16T10:38:26Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T10:36:40Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.3","1.32","5.25"
"2021-10-16T10:38:26Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.25","5.0"
"2021-10-16T10:38:25Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T10:36:42Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.31","5.2"
"2021-10-16T10:38:27Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.31","5.75"
"2021-10-16T10:34:47Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.8"
"2021-10-16T10:38:26Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.83","1.34","5.48"
"2021-10-16T10:38:27Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T10:38:25Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.5","1.3","4.6"
"2021-10-16T10:38:25Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.5","1.3","4.6"
"2021-10-16T10:36:39Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T10:36:42Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.0","1.33","4.8"
"2021-10-16T10:38:23Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T10:36:41Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T10:36:41Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T10:36:42Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T10:36:41Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","4.75"
"2021-10-16T10:38:23Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","8.5","1.3","5.0"
"2021-10-16T10:38:26Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.5","1.27","5.3"
"2021-10-16T10:36:40Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","11.37","1.27","5.47"
"2021-10-16T10:36:34Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","10.0","1.36","5.7"
"2021-10-16T10:36:40Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T10:38:26Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.0","1.25","5.25"
"2021-10-16T10:38:27Z","11:38:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.35","5.4"
"2021-10-16T10:38:24Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:38:27Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.25","1.32","5.25"
"2021-10-16T10:38:26Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T10:38:28Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.3","1.32","5.25"
"2021-10-16T10:38:26Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.25","5.0"
"2021-10-16T10:38:25Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T10:36:42Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.31","5.2"
"2021-10-16T10:38:27Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.31","5.75"
"2021-10-16T10:38:28Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.8"
"2021-10-16T10:38:26Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.83","1.34","5.48"
"2021-10-16T10:38:27Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T10:38:25Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.5","1.3","4.6"
"2021-10-16T10:38:25Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.5","1.3","4.6"
"2021-10-16T10:38:28Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T10:38:30Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.0","1.33","4.8"
"2021-10-16T10:38:23Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T10:38:30Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T10:38:30Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T10:38:29Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T10:38:29Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","4.75"
"2021-10-16T10:38:23Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","8.5","1.3","5.0"
"2021-10-16T10:38:26Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.5","1.27","5.3"
"2021-10-16T10:38:28Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","11.37","1.27","5.47"
"2021-10-16T10:36:34Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","10.0","1.36","5.7"
"2021-10-16T10:38:29Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T10:38:26Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.0","1.25","5.25"
"2021-10-16T10:38:27Z","11:39:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.35","5.4"
"2021-10-16T10:40:16Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:40:21Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.25","1.32","5.25"
"2021-10-16T10:40:19Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T10:40:21Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.3","1.32","5.25"
"2021-10-16T10:40:18Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.25","5.0"
"2021-10-16T10:40:18Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T10:40:23Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.31","5.15"
"2021-10-16T10:40:22Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.31","5.75"
"2021-10-16T10:40:27Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.8"
"2021-10-16T10:40:20Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.83","1.34","5.48"
"2021-10-16T10:40:21Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T10:40:17Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.5","1.3","4.6"
"2021-10-16T10:40:18Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.5","1.3","4.6"
"2021-10-16T10:40:21Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T10:40:23Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.0","1.33","4.8"
"2021-10-16T10:40:15Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T10:40:22Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T10:40:23Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T10:40:22Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T10:40:23Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","4.75"
"2021-10-16T10:40:15Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","8.0","1.32","5.0"
"2021-10-16T10:40:19Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.2"
"2021-10-16T10:40:22Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","11.37","1.27","5.47"
"2021-10-16T10:40:15Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","10.0","1.36","5.7"
"2021-10-16T10:40:22Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T10:40:19Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.0","1.25","5.25"
"2021-10-16T10:40:20Z","11:40:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.35","5.4"
"2021-10-16T10:40:16Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:40:21Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.25","1.32","5.25"
"2021-10-16T10:40:19Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.5","1.32","5.7"
"2021-10-16T10:40:21Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","8.3","1.32","5.25"
"2021-10-16T10:40:18Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.25","5.0"
"2021-10-16T10:40:18Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.75","1.31","5.65"
"2021-10-16T10:40:23Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","9.0","1.31","5.15"
"2021-10-16T10:40:22Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","9.0","1.31","5.75"
"2021-10-16T10:40:27Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.8"
"2021-10-16T10:40:20Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.83","1.34","5.48"
"2021-10-16T10:40:21Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","9.0","1.3","5.25"
"2021-10-16T10:40:17Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.5","1.3","4.6"
"2021-10-16T10:40:18Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.5","1.3","4.6"
"2021-10-16T10:40:21Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","8.5","1.27","5.1"
"2021-10-16T10:40:23Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","9.0","1.33","4.8"
"2021-10-16T10:40:15Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","9.0","1.3","5.25"
"2021-10-16T10:40:22Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","9.0","1.3","5.25"
"2021-10-16T10:40:23Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","9.0","1.3","5.25"
"2021-10-16T10:40:22Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","9.0","1.3","5.25"
"2021-10-16T10:40:23Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.5","1.28","4.75"
"2021-10-16T10:40:15Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","8.0","1.32","5.0"
"2021-10-16T10:40:19Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","9.4","1.27","5.2"
"2021-10-16T10:40:22Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","11.37","1.27","5.47"
"2021-10-16T10:40:15Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","10.0","1.36","5.7"
"2021-10-16T10:40:22Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T10:40:19Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","9.0","1.25","5.25"
"2021-10-16T10:40:20Z","11:41:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.4","1.35","5.4"
"2021-10-16T10:42:19Z","11:42:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T10:42:24Z","11:42:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.33","5.0"
